ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2944-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446019.55,99.36
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447478.12,99.69,94.52,446048.69,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447319.57,99.69,94.52,445897.52,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447323.92,99.69,94.52,445898.87,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447329.87,99.69,94.52,445900.14,99.37
447009.87,99.69,94.52,445580.14,99.37
447009.87,99.69,94.52,445580.14,99.37
447009.87,99.69,94.52,445580.14,99.37
447009.87,99.69,94.52,445580.14,99.37
447009.87,99.69,94.52,445580.14,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446851.32,99.69,94.52,445421.36,99.37
446852.77,99.69,94.52,445428.1,99.37
446852.77,99.69,94.52,445428.1,99.37
446852.77,99.69,94.52,445428.1,99.37
446852.77,99.69,94.52,445428.1,99.37
446852.77,99.69,94.52,445428.1,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445270.46,99.37
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445295.98,99.38
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446694.22,99.69,94.52,445277.79,99.37
446374.22,99.69,94.52,444957.79,99.37
446374.22,99.69,94.52,444957.79,99.37
446374.22,99.69,94.52,444957.79,99.37
446374.22,99.69,94.52,444957.79,99.37
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446268.57,99.69,94.52,444858.02,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444878.24,99.38
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444905.69,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444922.2,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446272.92,99.69,94.52,444919.61,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
446114.37,99.69,94.52,444762.06,99.39
445824.37,99.69,94.52,444472.06,99.39
445824.37,99.69,94.52,444472.06,99.39
445824.37,99.69,94.52,444472.06,99.39
445824.37,99.69,94.52,444472.06,99.39
445824.37,99.69,94.52,444472.06,99.39
445824.37,99.69,94.52,444496.67,99.4
