ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081419.66,98.58
1091297.53,99.48,85.92,1081475.7,98.59
1091297.53,99.48,85.92,1081475.7,98.59
1091297.53,99.48,85.92,1081475.7,98.59
1091297.53,99.48,85.92,1081475.7,98.59
1091297.53,99.48,85.92,1081475.7,98.59
1091297.53,99.48,85.92,1081464.16,98.59
1091297.53,99.48,85.92,1081464.16,98.59
1091297.53,99.48,85.92,1081464.16,98.59
1091297.53,99.48,85.92,1081464.16,98.59
1091297.53,99.48,85.92,1081464.16,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091308.76,99.48,85.92,1081469.06,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091331.22,99.49,85.92,1081471.72,98.59
1091348.06,99.49,85.92,1081489.89,98.59
1091348.06,99.49,85.92,1081489.89,98.59
1091348.06,99.49,85.92,1081489.89,98.59
1091348.06,99.49,85.92,1081489.89,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091361.65,99.49,85.92,1081492.44,98.59
1091046.08,99.49,85.92,1081232.16,98.59
1091046.08,99.49,85.92,1081232.16,98.59
1091046.08,99.49,85.92,1081232.16,98.59
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081415.93,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1091046.08,99.49,85.92,1081373.15,98.61
1090728.75,99.49,85.92,1080998.77,98.6
1090728.75,99.49,85.92,1080998.77,98.6
1090728.75,99.49,85.92,1080998.77,98.6
1090728.75,99.49,85.92,1080998.77,98.6
1090728.75,99.49,85.92,1081127.84,98.61
1090728.75,99.49,85.92,1081127.84,98.61
1090728.75,99.49,85.92,1081127.84,98.61
1090728.75,99.49,85.92,1081127.84,98.61
1090728.75,99.49,85.92,1081127.84,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090742.78,99.49,85.92,1081131.19,98.61
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090635.59,99.49,85.93,1081043.34,98.62
1090478.4,99.49,85.93,1080891.15,98.62
1090478.4,99.49,85.93,1080891.15,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1080939.71,98.62
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090495.09,99.49,85.93,1081123.66,98.64
1090337.9,99.49,85.93,1081026.84,98.64
1090337.9,99.49,85.93,1081026.84,98.64
1090337.9,99.49,85.93,1081026.84,98.64
1090337.9,99.49,85.93,1081026.84,98.64
1090337.9,99.49,85.93,1081026.84,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.13,98.64
1090337.9,99.49,85.93,1080945.46,98.64
1090337.9,99.49,85.93,1080945.46,98.64
1090337.9,99.49,85.93,1080945.46,98.64
1090337.9,99.49,85.93,1080945.46,98.64
1090337.9,99.49,85.93,1080945.46,98.64
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081042.99,98.65
1090351.93,99.49,85.93,1081164.0,98.66
1090351.93,99.49,85.93,1081164.0,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081166.6,98.66
1090368.78,99.5,85.93,1081118.93,98.65
1090368.78,99.5,85.93,1081118.93,98.65
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090368.78,99.5,85.93,1081165.24,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090261.58,99.5,85.93,1081077.39,98.66
1090275.62,99.5,85.93,1081088.65,98.66
1090275.62,99.5,85.93,1081095.02,98.66
1090275.62,99.5,85.93,1081095.02,98.66
1090275.62,99.5,85.93,1081081.5,98.66
1090275.62,99.5,85.93,1081221.74,98.67
1090275.62,99.5,85.93,1081221.74,98.67
1090275.62,99.5,85.93,1081221.74,98.67
1090275.62,99.5,85.93,1081221.74,98.67
1090275.62,99.5,85.93,1081209.43,98.67
1090275.62,99.5,85.93,1081209.43,98.67
1090275.62,99.5,85.93,1081177.71,98.67
1090275.62,99.5,85.93,1081177.71,98.67
1090275.62,99.5,85.93,1081177.71,98.67
1090275.62,99.5,85.93,1081177.71,98.67
1090275.62,99.5,85.93,1081177.71,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090275.62,99.5,85.93,1081249.79,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081252.32,98.67
1090286.85,99.5,85.93,1081213.54,98.67
1090300.88,99.5,85.93,1081260.56,98.67
1090300.88,99.5,85.93,1081260.56,98.67
1090300.88,99.5,85.93,1081260.56,98.67
1090300.88,99.5,85.93,1081260.56,98.67
1090143.69,99.5,85.93,1081108.37,98.68
1090143.69,99.5,85.93,1081108.37,98.68
1090143.69,99.5,85.93,1081108.37,98.68
1090143.69,99.5,85.93,1081108.37,98.68
1090143.69,99.5,85.93,1081108.37,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080972.15,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089986.5,99.5,85.93,1080961.2,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1081003.59,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089997.72,99.5,85.94,1080959.07,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080805.25,98.68
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089840.53,99.5,85.94,1080756.5,98.67
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080670.93,98.68
1089683.34,99.5,85.94,1080649.55,98.68
1089683.34,99.5,85.94,1080649.55,98.68
1089683.34,99.5,85.94,1080649.55,98.68
1089683.34,99.5,85.94,1080649.55,98.68
1089526.44,99.5,85.94,1080496.35,98.68
1089526.44,99.5,85.94,1080496.35,98.68
1089526.44,99.5,85.94,1080496.35,98.68
1089526.44,99.5,85.94,1080496.35,98.68
1089526.44,99.5,85.94,1080496.35,98.68
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089543.28,99.5,85.94,1080602.45,98.69
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089560.13,99.51,85.94,1080782.97,98.7
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089452.93,99.51,85.94,1080695.06,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089466.97,99.51,85.94,1080737.45,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080777.15,98.71
1089484.4,99.51,85.94,1080778.01,98.71
1089377.21,99.51,85.94,1080675.88,98.71
1089377.21,99.51,85.94,1080675.88,98.71
1089377.21,99.51,85.94,1080675.88,98.71
1089377.21,99.51,85.94,1080675.88,98.71
1089220.02,99.51,85.94,1080527.28,98.71
1089220.02,99.51,85.94,1080527.28,98.71
1089220.02,99.51,85.94,1080527.28,98.71
